id,ctry,cit,reg,name,url,stat,date,prfs,lat,lon,prts,traf,avg,trgh,ipv6_avg,pch,updt,tc_rank,tw_rank,pc_rank,pr_rank,pw_rank,tr_rank,prts_url,q9,iata,regct
1778,"United States","New York","North America","DE-CIX New York",https://www.de-cix.net/en/locations/united-states/new-york,Active,20130000,1526940,40.75000,-74.00000,278,1887299748,1881465240,1875630733,0.000000,Yes,2026-08-25,10,94,6,7,45,11,https://www.de-cix.net/en/locations/united-states/new-york/connected-networks,Yes,LGA,157
1781,Denmark,Copenhagen,Europe,"Netnod Copenhagen",https://www.netnod.se/,Active,20140500,0,55.67000,12.57000,69,443000000,311000000,195000000,0.000000,No,2022-02-28,1,196,1,97,220,67,https://www.netnod.se/ix/networks,No,,337
1784,Namibia,Windhoek,Africa,"Windhoek IXP",http://ixp.org.na/,Active,20140307,448,-22.56429,17.08514,12,590000,0,0,0.000000,Yes,0000-00-00,1,581,1,37,603,41,http://ixp.org.na/customer/details,Yes,WDH,67
1789,Bolivia,"La Paz","Latin America","Punto de Intercambio de Trafico de Bolivia",http://www.pit.bo/,Active,20131113,4106,-16.50000,-68.15000,20,160347378,92944956,20076674,50.011440,Yes,2026-08-25,1,276,1,58,463,56,https://www.portal.pit.bo/customer/details,Yes,LPB2,143
1790,France,Saint-Denis,Europe,"Réunion Internet Exchange",https://www.renater.fr/reunix?lang=en,Active,20060200,0,-20.89070,55.45510,10,0,0,0,0.000000,No,0000-00-00,15,649,16,266,649,240,"https://www.renater.fr/connected-members,579",No,,337
1792,France,Cayenne,Europe,Guyanix,https://www.renater.fr/guyanix,Active,20131001,0,4.92240,-52.31350,9,0,0,0,0.000000,No,0000-00-00,15,649,18,274,671,240,https://www.renater.fr/les-membres-connectes-1885?lang=fr,No,,337
1795,"United States",Bend,"North America","Central Oregon Internet eXchange",https://www.centraloregonix.org/,Active,20200800,2345,44.05640,-121.30810,14,773519,269466,79712,0.000000,Yes,2026-08-25,68,578,73,90,557,84,https://www.centraloregonix.org/members/,No,RDM,157
1801,"Cote D'Ivoire",Abidjan,Africa,"Côte d'Ivoire Internet Exchange Point",http://www.civix.ci/index.php?lang=fr,Active,20130700,1332,5.25000,-3.93000,15,14000000,12000000,3000000,0.000000,Yes,0000-00-00,1,445,1,33,544,29,www.civix.ci/index.php/membres/membres-connectes,Yes,ABJ,67
1802,Canada,Vancouver,"North America","Vancouver Internet Exchange",http://www.vanix.ca/,Active,20131130,0,49.18000,-123.17000,74,475000000,350000000,125000000,0.000000,No,2022-02-28,4,191,6,35,205,31,http://www.vanix.ca/participants/,No,YVR,157
1803,"Trinidad and Tobago",Barataria,"Latin America","Trinidad and Tobago Internet Exchange - Barataria",https://ix.tt/,Active,20140418,175,10.64688,-61.46287,11,0,0,0,0.000000,Yes,2018-11-23,2,649,1,87,626,127,https://www.peeringdb.com/ix/940,Yes,POS,143
1806,"Costa Rica","San Jose","Latin America","Costa Rica Neutral Internet Exchange Point",https://www.crix.cr/,Active,20140429,22350,9.93504,-84.08300,52,1253820756,715517588,233389102,50.006620,Yes,2026-08-25,1,118,1,27,270,35,https://ixpmanager.crix.cr/customer/details,Yes,SJO,143
1807,Brazil,Cuiabá,"Latin America","IX.br (PTT.br) Cuiabá",https://ix.br/adesao/cgb,Active,20140300,0,-15.60140,-56.09790,59,27260000,19300000,10000000,0.000000,No,2022-02-28,23,397,19,24,249,79,https://ix.br/particip/cgb,No,,143
1808,Brazil,Lajeado,"Latin America","IX.br (PTT.br) Lajeado",https://ix.br,Active,20130900,0,-29.45960,-51.96490,31,31220000,20570000,14800000,0.000000,No,2022-02-28,20,387,32,45,365,75,https://ix.br/particip/laj,No,,143
1812,Belarus,Minsk,Europe,"Belarus National Internet Exchange Point",https://ncot.by/en/services/by-ix/,Active,20200000,0,53.88401,27.45489,9,0,0,0,0.000000,No,0000-00-00,1,649,1,274,671,240,https://ntec.by/en/home/services/national-services/peering#participants_,No,,337
1813,"United Kingdom",Cardiff,Europe,"LINX Wales",https://www.linx.net/,Active,20141015,0,51.48158,-3.17909,9,318366,186197,20901,0.000000,No,2018-08-22,10,593,13,274,671,227,https://portal.linx.net/members/members-full-list,No,,337
1814,Jamaica,Kingston,"Latin America","Jamaica Internet Exchange Point",https://jaixp.com,Active,20140831,406,17.93000,-76.78000,6,18003066,12177676,4904660,50.008630,Yes,2026-08-25,1,425,1,119,756,88,https://jaixp.com/,Yes,KIN,143
1815,France,Nantes,Europe,"Ouest IX",http://www.ouestix.fr/,Active,20140402,0,47.21840,-1.55360,10,0,0,0,0.000000,No,0000-00-00,15,649,16,266,649,240,http://www.ouestix.fr/membres/,No,,337
1816,"United States",Milwaukee,"North America","Milwaukee Internet Exchange",HTTP://www.mkeix.net/,Active,20110000,672,43.03890,-87.90650,7,2800000,0,400000,0.000000,Yes,2020-05-21,60,530,94,114,726,74,https://www.mkeix.net/participants,Yes,MKE,157
1819,Argentina,Resistencia,"Latin America","CABASE IXP Resistencia",https://ixp.cabase.org.ar/ixp-resistencia.php,Active,20170217,0,-27.46064,-59.06539,17,4000000000,2100000000,1800000000,0.000000,No,0000-00-00,1,32,7,67,504,5,https://ixp.cabase.org.ar/ixp-resistencia.php,No,,143
1820,Argentina,Posadas,"Latin America","CABASE IXP Posadas",https://ixp.cabase.org.ar/ixp-posadas.php,Active,20131128,52002,-27.36708,-55.89608,20,4000000000,2100000000,1800000000,0.000000,Yes,0000-00-00,1,32,4,58,463,5,https://ixp.cabase.org.ar/ixp-posadas.php,Yes,PSS,143
1822,Argentina,Bariloche,"Latin America","CABASE IXP Bariloche",https://ixp.cabase.org.ar/ixp-bariloche.php,Active,20140915,0,-41.13350,-71.31030,7,2950000000,2100000000,1800000000,0.000000,No,0000-00-00,25,67,20,113,726,31,https://ixp.cabase.org.ar/ixp-bariloche.php,No,,143
1823,Argentina,"Puerto Madryn","Latin America","CABASE IXP Puerto Madryn",https://ixp.cabase.org.ar/ixp-puerto-madryn.php,Active,20141030,0,-42.76940,-65.03170,9,4000000000,2100000000,1800000000,0.000000,No,0000-00-00,1,32,16,100,671,5,https://ixp.cabase.org.ar/ixp-puerto-madryn.php,No,,143
1825,Thailand,Bangkok,Asia-Pacific,"True International Gateway NIX",http://www.trueintergateway.com,Active,20070700,0,13.92000,100.60000,38,1932995297,1035458623,301220432,0.000000,No,2026-08-25,1,92,5,84,332,20,https://trueix.trueintergateway.com/customer/details,No,,190
1828,Thailand,Bangkok,Asia-Pacific,"JASTEL IX",https://www.jastel.co.th/en/jastel-ourservice/jastel-interservice/jastel-ins-nix/,Active,20100100,0,13.92000,100.60000,15,359885852,262503990,59869506,50.000000,No,2026-08-25,4,208,8,125,544,47,https://jtix.jastel.co.th/customer/details,No,,190
1831,Thailand,Bangkok,Asia-Pacific,"Symphony IX",https://www.symphony.net.th/our-services/internet-service/internet-exchange-iig-nix/,Active,20131200,0,13.92000,100.60000,3,0,0,0,0.000000,No,0000-00-00,8,649,9,177,808,130,,No,,190
1832,Brazil,Curitiba,"Latin America","IX.br (PTT.br) Curitiba",https://ix.br/adesao/pr,Active,20050000,0,-25.52000,-49.17000,244,539580000,332470000,130000000,0.000000,No,2022-02-28,7,182,6,6,55,43,https://ix.br/particip/pr,No,,143
1833,Brazil,Maringá,"Latin America","IX.br (PTT.br)  Maringá",https://ix.br,Active,20131000,0,-23.42100,-51.93310,70,17920000,11310000,8000000,0.000000,No,2022-02-28,28,429,15,18,217,89,https://ix.br/particip/mgf,No,,143
1835,Singapore,Singapore,Asia-Pacific,"BroadBand Internet eXchange Singapore",HTTP://www.bbix.net/,Active,20141001,879141,1.37000,103.98000,151,2030000000,1600000000,400000000,0.000000,Yes,0000-00-00,3,86,3,26,108,18,https://www.bbix.net/en/participants_list_sg/,No,SIN,190
1836,China,"Hong Kong",Asia-Pacific,"BroadBand Internet eXchange Hong Kong",https://www.bbix.net/en/,Active,20141001,815226,22.33000,114.18000,100,1040000000,778630000,400000000,0.000000,Yes,0000-00-00,6,128,3,41,161,31,https://www.bbix.net/en/participants_list_hk/,No,HKG2,190
1838,Benin,Cotonou,Africa,"Benin IX",http://benin-ix.org.bj/,Active,20131200,150,6.36183,2.39768,5,967000,621000,8500,0.000000,Yes,2021-06-08,1,571,1,59,783,39,https://benin-ix.org.bj/,Yes,COO,67
1839,"Burkina Faso",Ouagadougou,Africa,"Burkina Faso Internet Exchange Point (BFIX) Ouaga",HTTP://www.bfix.bf/,Active,20150626,2110,12.37140,-1.51970,18,100215452,53784606,7552520,50.025840,Yes,2026-08-25,1,312,2,29,485,21,https://bfix.bf/index.php?option=com_content&view=article&id=8&Itemid=126,Yes,OUA,67
1840,"South Africa",Durban,Africa,"NAPAfrica IX Durban",https://www.napafrica.net/,Active,20140000,1036399,-29.97000,30.95000,145,1022000000,365000000,146000000,0.000000,Yes,2026-05-17,4,130,4,5,114,9,https://www.napafrica.net/who-is-peering/,Yes,DUR,67
1842,India,Mumbai,Asia-Pacific,"DE-CIX Mumbai",https://www.de-cix.in/locations/de-cix-mumbai,Active,20140814,132200,19.10935,72.90144,277,0,0,0,0.000000,Yes,2022-01-15,18,649,1,8,46,130,https://www.de-cix.in/connected-networks/,Yes,BOM2,190
1844,Mexico,"Ciudad de Mexico","Latin America","IXP.MX - Mexico City",http://ixp.mx/,Active,20140430,123,19.45105,-99.12140,14,6352300,2064199,325240,0.000000,Yes,2025-09-26,4,487,2,74,557,101,https://cdmx.ixp.mx/customer/details,Yes,MEX,143
1845,"United States","Northern Virginia","North America","Community IX - Northern Virginia",https://www.communityix.org/,Active,20140000,0,38.65776,77.71527,20,861820910,700157520,498796560,50.000000,No,2026-08-25,18,142,63,74,463,20,https://www.communityix.org/cix-nova-networks-traffic/,No,,157
1848,Angola,Luanda,Africa,ANGONIX,http://www.angonix.net/,Active,20150309,41630,-8.85000,13.23000,38,63000000,33000000,24000000,0.000000,Yes,2022-02-28,2,344,1,13,332,24,http://www.angonix.net/customers-partners/customers/,Yes,LAD,67
1852,Canada,Toronto,"North America","Equinix Internet Exchange Toronto",https://ix.equinix.com/home/,Active,20100501,493572,43.67000,-79.40000,17,331320,321335,311350,0.000000,Yes,2026-08-25,15,591,13,80,504,85,https://ix.equinix.com/home/locations-and-traffic/#traffic,No,,157
1854,France,Lille,Europe,Lillix,http://www.lillix.fr/,Active,20140627,0,50.62920,3.05730,48,18000000,14000000,4000000,0.000000,No,2022-02-28,9,426,8,125,287,147,https://www.lillix.fr/membres,No,,337
1855,Germany,Bremen,Europe,"Bremen Internet Exchange",https://www.brem-ix.net/,Active,20130000,0,53.07930,8.80170,6,0,0,0,0.000000,No,2017-02-22,21,649,30,296,756,240,https://www.brem-ix.net/,No,,337
1856,Germany,Dortmund,Europe,"Dortmund Internet exchange",https://www.do-ix.net/,Active,20130901,7331,51.51610,7.46830,12,31873069,6661054,2313871,0.000000,Yes,2026-08-25,16,384,26,255,603,138,https://portal.do-ix.net/customer/details,No,DTM,337
1857,Japan,Niigata,Asia-Pacific,"Echigo Internet Exchange",http://www.echigo-ix.jp/,Active,20110900,0,37.92000,139.05000,4,0,0,0,0.000000,No,0000-00-00,15,649,18,177,808,130,http://www.echigo-ix.jp/list.html,No,,190
1859,Liechtenstein,Eschen,Europe,"Rheintal Internet Exchange",https://www.rheintal-ix.net/,Active,20111027,182,47.20950,9.52200,38,15044310,8004954,4346544,50.000000,Yes,2026-08-25,1,437,1,147,332,155,https://www.rheintal-ix.net/rheintal_ix/participants/,Yes,ACH,337
1860,Russia,Ufa,Europe,"DataIX Ufa",http://www.dataix.ru/,Active,20130000,0,54.73880,55.97210,94,130000000,0,20000000,0.000000,No,2020-02-13,11,291,10,78,170,104,http://www.dataix.ru/eng/members/,No,,337
1861,Russia,Novosibirsk,Europe,"DataIX Novosibirsk",http://www.dataix.ru/,Active,20120000,0,55.03000,82.90000,27,8000000,0,1500000,0.000000,No,2017-11-01,19,476,22,168,393,172,http://www.dataix.ru/eng/members/,No,,337
1862,Russia,Khabarovsk,Europe,"DataIX Khabarovsk",http://www.dataix.ru/,Active,20130000,0,48.50270,135.06630,30,1600,0,0,0.000000,No,2017-11-08,24,631,21,161,373,237,http://www.dataix.ru/eng/members/,No,,337
1863,Russia,Omsk,Europe,"Omsk Internet exchange",http://www.omsk-ix.ru/,Active,20060000,0,54.98850,73.32420,15,10700000,5200000,1000000,0.000000,No,2019-07-28,18,459,27,229,544,167,http://www.omsk-ix.ru/members,No,,337
1864,Russia,"St. Petersburg",Europe,PIRIX,http://pirix.ru/,Active,20080000,0,59.93000,30.30000,50,7900000,5100000,3600000,0.000000,No,2018-06-29,20,477,19,122,281,173,http://pirix.ru/members/,No,,337
1866,Thailand,Bangkok,Asia-Pacific,"Bangkok Neutral Internet Exchange",https://bknix.co.th/en/,Active,20150209,730890,13.92000,100.60000,78,370927042,247797074,76296238,0.000000,Yes,2026-08-25,3,204,1,51,197,45,https://bknix.co.th/en/members/bkk/,Yes,BKK,190
1867,Russia,Krasnodar,Europe,"Sea-IX Internet exchange",http://sea-ix.ru/,Active,20121008,0,45.03930,38.98720,66,299770000,220640000,146240000,0.000000,No,2022-02-28,9,219,14,100,228,74,http://sea-ix.ru/participants,No,,337
1868,Ukraine,Khmelnytsky,Europe,"Khmelnytsky Internet exchange point",http://ix.km.ua/,Active,20030809,0,49.42300,26.98710,3,35164,596,594,0.000000,No,2026-08-25,8,621,15,319,839,234,http://ix.km.ua/members.html,No,,337
1870,"United States","Los Angeles","North America","CENIC International Internet eXchange",http://www.ciix.net/,Active,19960000,0,33.97000,-118.25000,6,0,0,0,0.000000,No,0000-00-00,78,649,100,120,756,96,http://www.ciix.net/participants/,No,,157
1871,"United States",Carrollton,"North America",CyrusOne,https://cyrusone.com/solutions/connectivity-solutions/national-internet-exchange/peering-exchange/,Active,20110000,0,32.97560,-96.89000,3,0,0,0,0.000000,No,0000-00-00,78,649,123,145,839,96,,No,,157
1872,"United States","Salt Lake City","North America","Salt Lake Internet Exchange",http://www.slix.net/,Active,20140101,956296,40.77000,-111.90000,40,580511358,361114706,165150248,50.000000,Yes,2026-08-25,24,177,44,50,322,26,https://slix.net/participants/,No,SLC,157
1873,"United States",Atlanta,"North America","South East Network Access Point",http://www.southeastnap.com/,Active,20120000,0,33.86000,-84.40000,7,0,0,0,0.000000,No,0000-00-00,78,649,94,114,726,96,http://www.southeastnap.com/members/,No,,157
1874,"United States","St. George","North America","Southern Utah Peering Regional Network",https://suprnet.net/,Active,20060500,1209,37.09650,-113.56840,24,0,0,0,0.000000,Yes,0000-00-00,78,649,58,68,418,96,https://suprnet.net/,Yes,SGU,157
1875,"United States",Atlanta,"North America","Digital Realty Atlanta Internet Exchange",https://ix.digitalrealty.com/,Active,20070000,913594,33.86000,-84.40000,175,1400000000,0,450000000,0.000000,Yes,2022-02-28,13,112,13,15,97,14,http://tieatl-server1.telx.com/participants/,Yes,ATL,157
1876,"United States",Duluth,"North America","Twin Ports Internet Exchange",HTTP://www.tp-ix.net/,Active,20121101,0,46.78670,-92.10050,2,0,0,0,0.000000,No,0000-00-00,78,649,129,152,866,96,,No,,157
1877,France,Paris,Europe,Hopus,http://hopus.net,Active,20140100,0,48.80000,2.33000,58,200000000,160000000,98000000,0.000000,No,2022-02-28,5,265,7,112,255,93,https://hopus.net/members,No,,337
1878,"United States",Reno,"North America","Tahoe Internet Exchange",http://www.tahoeix.org/,Active,20140912,989717,39.46926,-119.76983,16,2000000,1200000,800000,0.000000,Yes,2024-03-04,62,537,68,83,517,76,http://www.tahoeix.org/,Yes,RNO,157
1879,"New Zealand",Auckland,Asia-Pacific,"MegaPort-IX Auckland",https://www.megaport.com/,Active,20141120,1069428,-37.02000,174.80000,96,89660000,56860000,24260000,0.000000,Yes,0000-00-00,3,319,2,43,167,74,https://www.megaport.com/connected-networks/,Yes,SYD,190
1880,"New Zealand",Auckland,Asia-Pacific,"New Zealand Internet Exchange Auckland",https://ix.nz/,Active,20141107,615912,-37.02000,174.80000,110,782000000,587000000,404000000,0.000000,Yes,2018-10-08,1,147,1,37,146,34,https://ix.nz/service/peering/,No,AKL2,190
1882,Canada,Edmonton,"North America","YEGIX Edmonton Internet Exchange",HTTP://www.yegix.ca/,Active,20150130,0,53.54440,-113.49090,16,935600,182600,33500,0.000000,No,0000-00-00,14,573,15,83,517,83,http://www.yegix.ca/peers.html,No,,157
1883,"United States",Chicago,"North America","United IX Chicago",https://unitedix.net/,Active,20140000,390735,41.85000,-87.65000,70,346884771,185853223,81992455,0.000000,Yes,2026-08-25,28,213,33,39,217,32,https://unitedix.net/location/chicago/networks,Yes,ORD,157
1884,Nigeria,Abuja,Africa,"Internet Exchange Point of Nigeria - Abuja",http://ixp.net.ng/,Active,20120000,0,9.25000,7.00000,129,1429996939,959585932,286522062,0.589670,No,2026-08-25,2,109,2,7,125,6,https://ixp.net.ng/connections,No,,67
1885,Nigeria,"Port Harcourt",Africa,"Internet Exchange Point of Nigeria - Port Harcourt",http://ixp.net.ng,Active,20120517,0,4.82416,6.96351,4,1422207993,953761636,285185170,0.000000,No,2026-08-25,4,111,5,61,808,8,https://ixp.net.ng/connections,No,,67
1886,Nigeria,Kano,Africa,"Internet Exchange Point of Nigeria - Kano",http://ixp.net.ng,Active,20170000,0,11.99788,8.47086,0,1422484244,954050223,285185711,0.012860,No,2026-08-25,3,110,4,21,401,7,https://ixp.net.ng/connections,No,,67
1887,Gabon,Libreville,Africa,"Gabon Internet Exchange",http://www.gabix.ga/,Active,20140000,28,0.41620,9.46730,10,194408,35433,2338,50.040920,Yes,2026-08-25,1,598,1,40,649,45,https://ixp.gabix.ga/customer/details,Yes,LBV,67
1890,Italy,Palermo,Europe,"DE-CIX Palermo",https://www.de-cix.net/en/locations/italy/palermo,Active,20150902,0,38.18000,13.10000,24,3865035,3864576,3864118,0.000000,No,2026-08-25,7,516,9,174,418,193,https://www.de-cix.net/en/locations/italy/palermo/connected-networks,No,,337
1891,"United States",Indianapolis,"North America","FD-IX - Indianapolis",https://www.fd-ix.com/,Active,20150000,146149,39.77511,-86.10947,44,28000000,0,4000000,0.000000,Yes,2020-01-17,43,395,42,48,309,53,https://www.fd-ix.com/locations/indianapolis/,Yes,IND,157
1892,Bulgaria,Sofia,Europe,T-CIX,http://www.t-cix.net/index.php?lang=bg,Active,20150518,123,42.65000,23.38000,20,0,0,0,0.000000,Yes,0000-00-00,6,649,5,198,463,240,https://www.t-cix.net/members.php,Yes,SOF,337
1893,"United States",Richmond,"North America","DE-CIX Richmond",https://www.de-cix.net/en/locations/united-states/richmond,Active,20150215,645767,37.54070,-77.43600,23,14658646,13216924,11775203,0.000000,Yes,2026-08-25,48,441,60,71,431,59,https://www.de-cix.net/en/locations/richmond/connected-networks,Yes,RIC,157
1894,France,Marseille,Europe,"DE-CIX Marseille",https://www.de-cix.net/en/locations/france/marseille,Active,20150900,521797,43.45000,5.23000,111,178771257,176512014,174252771,0.000000,Yes,2026-08-25,6,273,5,68,144,96,https://www.de-cix.net/en/locations/france/marseille/connected-networks,Yes,MRS,337
1895,Turkey,Istanbul,Europe,"DE-CIX Istanbul",https://www.de-cix.net/en/locations/turkey/istanbul,Active,20151001,1703915,40.97000,28.82000,67,242374509,239142513,235910517,0.000000,Yes,2026-08-25,1,238,1,98,224,81,https://www.de-cix.net/en/locations/turkey/istanbul/connected-networks,Yes,IST,337
1896,Austria,Salzburg,Europe,"Salzburg Internet eXchange",https://www.saix.at/,Active,20150515,3071,47.80000,13.00000,33,1943673,738919,319620,0.000000,Yes,2026-07-12,3,544,2,154,353,205,https://portal.saix.at/customer/details,Yes,SZG,337
1897,Liberia,Monrovia,Africa,"Liberia Internet Exchange Point",https://www.lixpa.org.lr/,Active,20150804,47,6.31617,-10.80272,4,2000,0,0,0.000000,Yes,0000-00-00,1,630,1,61,808,54,https://www.lixpa.org.lr/,Yes,ROB,67
1898,"Papua New Guinea","Port Moresby",Asia-Pacific,PNG-IXP-POM,http://www.pgix.org.pg/,Active,20170510,0,-9.51360,147.21880,13,0,0,0,0.000000,No,0000-00-00,1,649,1,131,578,130,http://www.pgix.org.pg/index.php/ix-peering,No,,190
1899,Martinique,Fort-de-France,"Latin America",Martinix,https://www.renater.fr/martinix?lang=fr,Active,20150101,0,14.64886,-61.13883,6,966000,120000,175000,0.000000,No,2022-02-28,1,572,1,119,756,115,https://www.renater.fr/isp-raccordes-sur-le-martinix,No,,143
1900,"United States",Omaha,"North America",OmahaIX,https://omahaix.com/,Active,20140100,0,41.25240,-95.99800,47,519000000,331000000,200000000,0.000000,No,2021-10-15,26,186,40,46,293,28,https://omahaix.com/participants/,No,,157
1901,"United States",Denver,"North America","Interconnection eXchange Denver",https://ix-denver.org/,Active,20150000,769766,39.75000,-105.00000,92,872511992,525948624,235763422,0.000000,Yes,2026-08-25,17,141,22,26,174,19,https://ix-denver.org/members/,Yes,DEN,157
